2.310000 	 0.477395 	 0.637938 	 -0.018569 	 0.977395 	 1.137938 	 0.481431
2.320000 	 0.488367 	 0.644959 	 -0.006290 	 0.988367 	 1.144959 	 0.493710
2.330000 	 0.499230 	 0.651782 	 0.006341 	 0.999230 	 1.151782 	 0.506341
2.340000 	 0.509983 	 0.658391 	 0.019325 	 1.009983 	 1.158391 	 0.519325
2.350000 	 0.520625 	 0.664771 	 0.032661 	 1.020625 	 1.164771 	 0.532661
2.360000 	 0.531154 	 0.670904 	 0.046348 	 1.031154 	 1.170904 	 0.546348
2.370000 	 0.541569 	 0.676774 	 0.060385 	 1.041569 	 1.176774 	 0.560385
2.380000 	 0.551869 	 0.682363 	 0.074769 	 1.051869 	 1.182363 	 0.574769
2.390000 	 0.562053 	 0.687655 	 0.089497 	 1.062053 	 1.187655 	 0.589497
2.400000 	 0.572120 	 0.692631 	 0.104565 	 1.072120 	 1.192631 	 0.604565
2.410000 	 0.582069 	 0.697275 	 0.119968 	 1.082069 	 1.197275 	 0.619968
2.420000 	 0.591899 	 0.701567 	 0.135701 	 1.091899 	 1.201567 	 0.635701
2.430000 	 0.601609 	 0.705491 	 0.151758 	 1.101609 	 1.205491 	 0.651758
2.440000 	 0.611199 	 0.709029 	 0.168131 	 1.111199 	 1.209029 	 0.668131
2.450000 	 0.620666 	 0.712162 	 0.184811 	 1.120666 	 1.212162 	 0.684811
2.460000 	 0.630012 	 0.714872 	 0.201791 	 1.130012 	 1.214872 	 0.701791
2.470000 	 0.639234 	 0.717142 	 0.219059 	 1.139234 	 1.217142 	 0.719059
2.480000 	 0.648333 	 0.718953 	 0.236606 	 1.148333 	 1.218953 	 0.736606
2.490000 	 0.657307 	 0.720289 	 0.254419 	 1.157307 	 1.220289 	 0.754419
2.500000 	 0.666157 	 0.721131 	 0.272485 	 1.166157 	 1.221131 	 0.772485
2.510000 	 0.674882 	 0.721463 	 0.290791 	 1.174882 	 1.221463 	 0.790791
2.520000 	 0.683482 	 0.721268 	 0.309321 	 1.183482 	 1.221268 	 0.809321
2.530000 	 0.691956 	 0.720528 	 0.328061 	 1.191956 	 1.220528 	 0.828061
2.540000 	 0.700304 	 0.719228 	 0.346993 	 1.200304 	 1.219228 	 0.846993
2.550000 	 0.708526 	 0.717353 	 0.366101 	 1.208526 	 1.217353 	 0.866101
2.560000 	 0.716623 	 0.714886 	 0.385364 	 1.216623 	 1.214886 	 0.885364
2.570000 	 0.724594 	 0.711814 	 0.404764 	 1.224594 	 1.211814 	 0.904764
2.580000 	 0.732440 	 0.708122 	 0.424281 	 1.232440 	 1.208122 	 0.924281
2.590000 	 0.740160 	 0.703797 	 0.443892 	 1.240160 	 1.203797 	 0.943892
2.600000 	 0.747756 	 0.698826 	 0.463575 	 1.247756 	 1.198826 	 0.963575
2.610000 	 0.755228 	 0.693198 	 0.483308 	 1.255228 	 1.193198 	 0.983308
2.620000 	 0.762577 	 0.686901 	 0.503066 	 1.262577 	 1.186901 	 1.003066
2.630000 	 0.769802 	 0.679925 	 0.522824 	 1.269802 	 1.179925 	 1.022824
2.640000 	 0.776906 	 0.672261 	 0.542557 	 1.276906 	 1.172261 	 1.042557
2.650000 	 0.783890 	 0.663900 	 0.562238 	 1.283890 	 1.163900 	 1.062238
2.660000 	 0.790753 	 0.654836 	 0.581840 	 1.290753 	 1.154836 	 1.081840
2.670000 	 0.797498 	 0.645063 	 0.601335 	 1.297498 	 1.145063 	 1.101335
2.680000 	 0.804126 	 0.634574 	 0.620694 	 1.304126 	 1.134574 	 1.120694
2.690000 	 0.810638 	 0.623366 	 0.639890 	 1.310638 	 1.123366 	 1.139890
2.700000 	 0.817037 	 0.611437 	 0.658891 	 1.317037 	 1.111437 	 1.158891
2.710000 	 0.823323 	 0.598785 	 0.677668 	 1.323323 	 1.098785 	 1.177668
2.720000 	 0.829498 	 0.585409 	 0.696191 	 1.329498 	 1.085409 	 1.196191
2.730000 	 0.835565 	 0.571312 	 0.714427 	 1.335565 	 1.071312 	 1.214427
