4.120000 8.240578     7.170745	28.085966	8.740578	7.670745	28.585966
4.140000 8.026611     7.013162	27.773614	8.526611	7.513162	28.273614
4.160000 7.823921     6.909241	27.421897	8.323921	7.409241	27.921897
4.180000 7.640985     6.861517	27.044199	8.140985	7.361517	27.544199
4.200000 7.485091     6.870352	26.654022	7.985091	7.370352	27.154022
4.220000 7.362143     6.934440	26.264533	7.862143	7.434440	26.764533
4.240000 7.276603     7.051286	25.888306	7.776603	7.551286	26.388306
4.260000 7.231539     7.217580	25.537237	7.731539	7.717580	26.037237
4.280000 7.228747     7.429419	25.222540	7.728747	7.929419	25.722540
4.300000 7.268882     7.682382	24.954809	7.768882	8.182382	25.454809
4.320000 7.351582     7.971437	24.744059	7.851582	8.471437	25.244059
4.340000 7.475553     8.290735	24.599729	7.975553	8.790735	25.099729
4.360000 7.638589     8.633298	24.530580	8.138589	9.133298	25.030580
4.380000 7.837531     8.990662	24.544477	8.337531	9.490662	25.044477
4.400000 8.068157     9.352504	24.648003	8.568157	9.852504	25.148003
4.420000 8.325027     9.706343	24.845879	8.825027	10.206343	25.345879
4.440000 8.601290     10.037379	25.140189	9.101290	10.537379	25.640189
4.460000 8.888508     10.328592	25.529419	9.388508	10.828592	26.029419
4.480000 9.176524     10.561216	26.007369	9.676524	11.061216	26.507369
4.500000 9.453463     10.715700	26.562083	9.953463	11.215700	27.062083
4.520000 9.705910     10.773252	27.174989	10.205910	11.273252	27.674989
4.540000 9.919379     10.717937	27.820564	10.419379	11.217937	28.320564
4.560000 10.079090     10.539176	28.466816	10.579090	11.039176	28.966816
4.580000 10.171107     10.234291	29.076887	10.671107	10.734291	29.576887
4.600000 10.183744     9.810542	29.611878	10.683744	10.310542	30.111878
4.620000 10.109104     9.286032	30.034687	10.609104	9.786032	30.534687
4.640000 9.944489     8.688934	30.314311	10.444489	9.188934	30.814311
4.660000 9.693378     8.054863	30.429730	10.193378	8.554863	30.929730
4.680000 9.365675     7.422720	30.372445	9.865675	7.922720	30.872445
4.700000 8.977084     6.829874	30.147007	9.477084	7.329874	30.647007
4.720000 8.547642     6.307800	29.769433	9.047642	6.807800	30.269433
4.740000 8.099674     5.879154	29.264036	8.599674	6.379154	29.764036
4.760000 7.655570     5.556806	28.659573	8.155570	6.056806	29.159573
4.780000 7.235817     5.344681	27.985694	7.735817	5.844681	28.485694
4.800000 6.857590     5.239858	27.270318	7.357590	5.739858	27.770318
4.820000 6.534043     5.235138	26.538193	7.034043	5.735138	27.038193
4.840000 6.274262     5.321465	25.810494	6.774262	5.821465	26.310494
4.860000 6.083703     5.489787	25.105141	6.583703	5.989787	25.605141
4.880000 5.964920     5.732220	24.437512	6.464920	6.232220	24.937512
4.900000 5.918380     6.042575	23.821281	6.418380	6.542575	24.321281
4.920000 5.943219     6.416348	23.269234	6.443219	6.916348	23.769234
4.940000 6.037845     6.850341	22.793986	6.537845	7.350341	23.293986
4.960000 6.200344     7.341996	22.408572	6.700344	7.841996	22.908572
4.980000 6.428674     7.888532	22.126894	6.928674	8.388532	22.626894
5.000000 6.720646     8.485887	21.963999	7.220646	8.985887	22.463999
5.020000 7.073694     9.127486	21.936127	7.573694	9.627486	22.436127
