3.700000 -3.732092     -4.835953	18.890376	-3.232092	-4.335953	19.390376
3.710000 -3.842478     -5.127573	18.568374	-3.342478	-4.627573	19.068374
3.720000 -3.970988     -5.438705	18.271481	-3.470988	-4.938705	18.771481
3.730000 -4.117759     -5.770636	18.001430	-3.617759	-5.270636	18.501430
3.740000 -4.283047     -6.124647	17.760213	-3.783047	-5.624647	18.260213
3.750000 -4.467207     -6.501976	17.550113	-3.967207	-6.001976	18.050113
3.760000 -4.670684     -6.903774	17.373736	-4.170684	-6.403774	17.873736
3.770000 -4.893993     -7.331055	17.234048	-4.393993	-6.831055	17.734048
3.780000 -5.137699     -7.784630	17.134404	-4.637699	-7.284630	17.634404
3.790000 -5.402392     -8.265025	17.078580	-4.902392	-7.765025	17.578580
3.800000 -5.688656     -8.772393	17.070799	-5.188656	-8.272393	17.570799
3.810000 -5.997029     -9.306393	17.115746	-5.497029	-8.806393	17.615746
3.820000 -6.327966     -9.866061	17.218575	-5.827966	-9.366061	17.718575
3.830000 -6.681775     -10.449646	17.384882	-6.181775	-9.949646	17.884882
3.840000 -7.058562     -11.054428	17.620666	-6.558562	-10.554428	18.120666
3.850000 -7.458149     -11.676515	17.932240	-6.958149	-11.176515	18.432240
3.860000 -7.879985     -12.310618	18.326094	-7.379985	-11.810618	18.826094
3.870000 -8.323049     -12.949815	18.808695	-7.823049	-12.449815	19.308695
3.880000 -8.785725     -13.585313	19.386203	-8.285725	-13.085313	19.886203
3.890000 -9.265684     -14.206245	20.064098	-8.765684	-13.706245	20.564098
3.900000 -9.759740     -14.799498	20.846699	-9.259740	-14.299498	21.346699
3.910000 -10.263716     -15.349647	21.736569	-9.763716	-14.849647	22.236569
3.920000 -10.772309     -15.839011	22.733821	-10.272309	-15.339011	23.233821
3.930000 -11.278979     -16.247910	23.835328	-10.778979	-15.747910	24.335328
3.940000 -11.775872     -16.555163	25.033907	-11.275872	-16.055163	25.533907
3.950000 -12.253801     -16.738895	26.317520	-11.753801	-16.238895	26.817520
3.960000 -12.702311     -16.777674	27.668625	-12.202311	-16.277674	28.168625
3.970000 -13.109847     -16.651989	29.063792	-12.609847	-16.151989	29.563792
3.980000 -13.464061     -16.346008	30.473745	-12.964061	-15.846008	30.973745
3.990000 -13.752256     -15.849481	31.863980	-13.252256	-15.349481	32.363980
4.000000 -13.961978     -15.159602	33.196059	-13.461978	-14.659602	33.696059
4.010000 -14.081741     -14.282533	34.429625	-13.581741	-13.782533	34.929625
4.020000 -14.101820     -13.234305	35.525026	-13.601820	-12.734305	36.025026
4.030000 -14.015069     -12.040796	36.446338	-13.515069	-11.540796	36.946338
4.040000 -13.817641     -10.736628	37.164391	-13.317641	-10.236628	37.664391
4.050000 -13.509540     -9.362959	37.659367	-13.009540	-8.862959	38.159367
4.060000 -13.094882     -7.964394	37.922521	-12.594882	-7.464394	38.422521
4.070000 -12.581833     -6.585407	37.956710	-12.081833	-6.085407	38.456710
4.080000 -11.982191     -5.266817	37.775626	-11.482191	-4.766817	38.275626
4.090000 -11.310653     -4.042814	37.401875	-10.810653	-3.542814	37.901875
4.100000 -10.583869     -2.938973	36.864253	-10.083869	-2.438973	37.364253
4.110000 -9.819380     -1.971402	36.194721	-9.319380	-1.471402	36.694721
4.120000 -9.034582     -1.147017	35.425521	-8.534582	-0.647017	35.925521
4.130000 -8.245825     -0.464682	34.586831	-7.745825	0.035318	35.086831
4.140000 -7.467711     0.083103	33.705138	-6.967711	0.583103	34.205138
4.150000 -6.712630     0.508315	32.802375	-6.212630	1.008315	33.302375
4.160000 -5.990535     0.825598	31.895711	-5.490535	1.325598	32.395711
4.170000 -5.308922     1.050716	30.997827	-4.808922	1.550716	31.497827
4.180000 -4.672958     1.199361	30.117503	-4.172958	1.699361	30.617503
4.190000 -4.085726     1.286317	29.260332	-3.585726	1.786317	29.760332
4.200000 -3.548522     1.324948	28.429452	-3.048522	1.824948	28.929452
4.210000 -3.061175     1.326938	27.626212	-2.561175	1.826938	28.126212
4.220000 -2.622364     1.302226	26.850735	-2.122364	1.802226	27.350735
4.230000 -2.229905     1.259066	26.102356	-1.729905	1.759066	26.602356
4.240000 -1.881008     1.204159	25.379958	-1.381008	1.704159	25.879958
4.250000 -1.572491     1.142835	24.682201	-1.072491	1.642835	25.182201
4.260000 -1.300958     1.079234	24.007683	-0.800958	1.579234	24.507683
4.270000 -1.062939     1.016503	23.355038	-0.562939	1.516503	23.855038
4.280000 -0.854995     0.956965	22.722989	-0.354995	1.456965	23.222989
4.290000 -0.673799     0.902278	22.110376	-0.173799	1.402278	22.610376
4.300000 -0.516191     0.853571	21.516160	-0.016191	1.353571	22.016160
4.310000 -0.379215     0.811566	20.939424	0.120785	1.311566	21.439424
4.320000 -0.260137     0.776675	20.379358	0.239863	1.276675	20.879358
4.330000 -0.156456     0.749085	19.835247	0.343544	1.249085	20.335247
4.340000 -0.065902     0.728819	19.306457	0.434098	1.228819	19.806457
4.350000 0.013570     0.715802	18.792425	0.513570	1.215802	19.292425
4.360000 0.083794     0.709894	18.292644	0.583794	1.209894	18.792644
4.370000 0.146404     0.710929	17.806654	0.646404	1.210929	18.306654
4.380000 0.202856     0.718743	17.334038	0.702856	1.218743	17.834038
4.390000 0.254445     0.733192	16.874411	0.754445	1.233192	17.374411
4.400000 0.302320     0.754169	16.427417	0.802320	1.254169	16.927417
4.410000 0.347504     0.781613	15.992728	0.847504	1.281613	16.492728
4.420000 0.390915     0.815523	15.570037	0.890915	1.315523	16.070037
4.430000 0.433376     0.855958	15.159062	0.933376	1.355958	15.659062
4.440000 0.475634     0.903048	14.759541	0.975634	1.403048	15.259541
4.450000 0.518376     0.956994	14.371232	1.018376	1.456994	14.871232
4.460000 0.562237     1.018072	13.993918	1.062237	1.518072	14.493918
4.470000 0.607821     1.086639	13.627404	1.107821	1.586639	14.127404
4.480000 0.655703     1.163132	13.271520	1.155703	1.663132	13.771520
4.490000 0.706446     1.248076	12.926124	1.206446	1.748076	13.426124
4.500000 0.760609     1.342084	12.591106	1.260609	1.842084	13.091106
4.510000 0.818756     1.445864	12.266391	1.318756	1.945864	12.766391
4.520000 0.881467     1.560225	11.951943	1.381467	2.060225	12.451943
4.530000 0.949343     1.686082	11.647774	1.449343	2.186082	12.147774
4.540000 1.023017     1.824459	11.353950	1.523017	2.324459	11.853950
4.550000 1.103161     1.976507	11.070599	1.603161	2.476507	11.570599
4.560000 1.190496     2.143500	10.797926	1.690496	2.643500	11.297926
4.570000 1.285796     2.326855	10.536219	1.785796	2.826855	11.036219
4.580000 1.389902     2.528135	10.285874	1.889902	3.028135	10.785874
4.590000 1.503725     2.749063	10.047409	2.003725	3.249063	10.547409
4.600000 1.628259     2.991530	9.821486	2.128259	3.491530	10.321486
4.610000 1.764586     3.257608	9.608944	2.264586	3.757608	10.108944
4.620000 1.913888     3.549558	9.410830	2.413888	4.049558	9.910830
4.630000 2.077455     3.869838	9.228436	2.577455	4.369838	9.728436
4.640000 2.256693     4.221111	9.063354	2.756693	4.721111	9.563354
4.650000 2.453135     4.606241	8.917526	2.953135	5.106241	9.417526
4.660000 2.668446     5.028298	8.793317	3.168446	5.528298	9.293317
4.670000 2.904431     5.490535	8.693592	3.404431	5.990535	9.193592
4.680000 3.163041     5.996371	8.621812	3.663041	6.496371	9.121812
4.690000 3.446374     6.549347	8.582139	3.946374	7.049347	9.082139
4.700000 3.756672     7.153066	8.579569	4.256672	7.653066	9.079569
4.710000 4.096311     7.811097	8.620070	4.596311	8.311097	9.120070
4.720000 4.467790     8.526848	8.710743	4.967790	9.026848	9.210743
4.730000 4.873696     9.303383	8.859999	5.373696	9.803383	9.359999
4.740000 5.316664     10.143175	9.077741	5.816664	10.643175	9.577741
4.750000 5.799315     11.047776	9.375552	6.299315	11.547776	9.875552
4.760000 6.324161     12.017389	9.766858	6.824161	12.517389	10.266858
4.770000 6.893484     13.050308	10.267058	7.393484	13.550308	10.767058
4.780000 7.509167     14.142223	10.893576	8.009167	14.642223	11.393576
4.790000 8.172472     15.285350	11.665769	8.672472	15.785350	12.165769
4.800000 8.883760     16.467407	12.604651	9.383760	16.967407	13.104651
4.810000 9.642125     17.670419	13.732292	10.142125	18.170419	14.232292
4.820000 10.444954     18.869425	15.070817	10.944954	19.369425	15.570817
4.830000 11.287401     20.031178	16.640836	11.787401	20.531178	17.140836
4.840000 12.161779     21.113021	18.459189	12.661779	21.613021	18.959189
4.850000 13.056903     22.062223	20.535894	13.556903	22.562223	21.035894
4.860000 13.957435     22.816182	22.870282	14.457435	23.316182	23.370282
4.870000 14.843310     23.303997	25.446486	15.343310	23.803997	25.946486
4.880000 15.689378     23.449983	28.228694	16.189378	23.949983	28.728694
4.890000 16.465439     23.179602	31.156967	16.965439	23.679602	31.656967
4.900000 17.136855     22.427998	34.144815	17.636855	22.927998	34.644815
4.910000 17.665969     21.150690	37.080017	18.165969	21.650690	37.580017
4.920000 18.014441     19.335110	39.830163	18.514441	19.835110	40.330163
4.930000 18.146508     17.010621	42.253792	18.646508	17.510621	42.753792
4.940000 18.032920     14.253949	44.216675	18.532920	14.753949	44.716675
4.950000 17.655023     11.187070	45.610915	18.155023	11.687070	46.110915
4.960000 17.008227     7.965988	46.372744	17.508227	8.465988	46.872744
4.970000 16.104003     4.761450	46.494103	16.604003	5.261450	46.994103
4.980000 14.969748     1.735545	46.024143	15.469748	2.235545	46.524143
4.990000 13.646328     -0.979980	45.059708	14.146328	-0.479980	45.559708
5.000000 12.183697     -3.298204	43.727388	12.683697	-2.798204	44.227388
5.010000 10.635507     -5.181399	42.162397	11.135507	-4.681399	42.662397
5.020000 9.053816     -6.635828	40.489809	9.553816	-6.135828	40.989809
5.030000 7.484852     -7.700274	38.811984	7.984852	-7.200274	39.311984
5.040000 5.966339     -8.432532	37.203232	6.466339	-7.932532	37.703232
5.050000 4.526452     -8.897303	35.710512	5.026452	-8.397303	36.210512
5.060000 3.184077     -9.157342	34.357880	3.684077	-8.657342	34.857880
5.070000 1.949935     -9.268209	33.152384	2.449935	-8.768209	33.652384
5.080000 0.828121     -9.275995	32.089807	1.328121	-8.775995	32.589807
5.090000 -0.182291     -9.217103	31.159401	0.317709	-8.717103	31.659401
5.100000 -1.085772     -9.119173	30.347363	-0.585772	-8.619173	30.847363
5.110000 -1.889112     -9.002494	29.639137	-1.389112	-8.502494	30.139137
5.120000 -2.600450     -8.881504	29.020803	-2.100450	-8.381504	29.520803
5.130000 -3.228556     -8.766144	28.479809	-2.728556	-8.266144	28.979809
5.140000 -3.782315     -8.662991	28.005266	-3.282315	-8.162991	28.505266
5.150000 -4.270382     -8.576162	27.587987	-3.770382	-8.076162	28.087987
5.160000 -4.700960     -8.507995	27.220382	-4.200960	-8.007995	27.720382
5.170000 -5.081664     -8.459565	26.896277	-4.581664	-7.959565	27.396277
5.180000 -5.419454     -8.431057	26.610723	-4.919454	-7.931057	27.110723
5.190000 -5.720614     -8.422037	26.359795	-5.220614	-7.922037	26.859795
5.200000 -5.990756     -8.431647	26.140416	-5.490756	-7.931647	26.640416
5.210000 -6.234845     -8.458733	25.950201	-5.734845	-7.958733	26.450201
5.220000 -6.457234     -8.501948	25.787314	-5.957234	-8.001948	26.287314
5.230000 -6.661706     -8.559807	25.650362	-6.161706	-8.059807	26.150362
5.240000 -6.851516     -8.630735	25.538292	-6.351516	-8.130735	26.038292
5.250000 -7.029438     -8.713091	25.450309	-6.529438	-8.213091	25.950309
5.260000 -7.197803     -8.805189	25.385812	-6.697803	-8.305189	25.885812
5.270000 -7.358542     -8.905302	25.344330	-6.858542	-8.405302	25.844330
5.280000 -7.513218     -9.011667	25.325471	-7.013218	-8.511667	25.825471
5.290000 -7.663063     -9.122494	25.328880	-7.163063	-8.622494	25.828880
5.300000 -7.809006     -9.235958	25.354194	-7.309006	-8.735958	25.854194
5.310000 -7.951701     -9.350210	25.401009	-7.451701	-8.850210	25.901009
5.320000 -8.091552     -9.463372	25.468843	-7.591552	-8.963372	25.968843
5.330000 -8.228734     -9.573548	25.557105	-7.728734	-9.073548	26.057105
5.340000 -8.363215     -9.678832	25.665068	-7.863215	-9.178832	26.165068
5.350000 -8.494777     -9.777319	25.791839	-7.994777	-9.277319	26.291839
5.360000 -8.623031     -9.867124	25.936337	-8.123031	-9.367124	26.436337
5.370000 -8.747440     -9.946403	26.097276	-8.247440	-9.446403	26.597276
5.380000 -8.867337     -10.013379	26.273144	-8.367337	-9.513379	26.773144
5.390000 -8.981941     -10.066371	26.462198	-8.481941	-9.566371	26.962198
5.400000 -9.090384     -10.103832	26.662459	-8.590384	-9.603832	27.162459
5.410000 -9.191729     -10.124381	26.871715	-8.691729	-9.624381	27.371715
5.420000 -9.284994     -10.126846	27.087533	-8.784994	-9.626846	27.587533
5.430000 -9.369179     -10.110300	27.307282	-8.869179	-9.610300	27.807282
5.440000 -9.443291     -10.074099	27.528160	-8.943291	-9.574099	28.028160
5.450000 -9.506372     -10.017915	27.747238	-9.006372	-9.517915	28.247238
5.460000 -9.557526     -9.941765	27.961502	-9.057526	-9.441765	28.461502
5.470000 -9.595950     -9.846027	28.167912	-9.095950	-9.346027	28.667912
5.480000 -9.620958     -9.731454	28.363466	-9.120958	-9.231454	28.863466
5.490000 -9.632007     -9.599170	28.545257	-9.132007	-9.099170	29.045257
5.500000 -9.628724     -9.450659	28.710546	-9.128724	-8.950659	29.210546
5.510000 -9.610917     -9.287736	28.856823	-9.110917	-8.787736	29.356823
5.520000 -9.578599     -9.112510	28.981868	-9.078599	-8.612510	29.481868
5.530000 -9.531990     -8.927336	29.083801	-9.031990	-8.427336	29.583801
5.540000 -9.471525     -8.734755	29.161125	-8.971525	-8.234755	29.661125
5.550000 -9.397848     -8.537431	29.212753	-8.897848	-8.037431	29.712753
5.560000 -9.311806     -8.338084	29.238029	-8.811806	-7.838084	29.738029
5.570000 -9.214434     -8.139420	29.236724	-8.714434	-7.639420	29.736724
5.580000 -9.106933     -7.944069	29.209028	-8.606933	-7.444069	29.709028
5.590000 -8.990646     -7.754523	29.155529	-8.490646	-7.254523	29.655529
5.600000 -8.867034     -7.573088	29.077174	-8.367034	-7.073088	29.577174
5.610000 -8.737639     -7.401844	28.975229	-8.237639	-6.901844	29.475229
5.620000 -8.604060     -7.242613	28.851235	-8.104060	-6.742613	29.351235
5.630000 -8.467915     -7.096947	28.706951	-7.967915	-6.596947	29.206951
5.640000 -8.330818     -6.966113	28.544309	-7.830818	-6.466113	29.044309
5.650000 -8.194348     -6.851107	28.365365	-7.694348	-6.351107	28.865365
5.660000 -8.060024     -6.752656	28.172249	-7.560024	-6.252656	28.672249
5.670000 -7.929287     -6.671246	27.967133	-7.429287	-6.171246	28.467133
5.680000 -7.803483     -6.607140	27.752190	-7.303483	-6.107140	28.252190
5.690000 -7.683849     -6.560406	27.529569	-7.183849	-6.060406	28.029569
5.700000 -7.571504     -6.530950	27.301374	-7.071504	-6.030950	27.801374
5.710000 -7.467449     -6.518537	27.069648	-6.967449	-6.018537	27.569648
5.720000 -7.372558     -6.522825	26.836364	-6.872558	-6.022825	27.336364
5.730000 -7.287584     -6.543386	26.603416	-6.787584	-6.043386	27.103416
5.740000 -7.213165     -6.579730	26.372620	-6.713165	-6.079730	26.872620
5.750000 -7.149821     -6.631318	26.145715	-6.649821	-6.131318	26.645715
5.760000 -7.097971     -6.697583	25.924366	-6.597971	-6.197583	26.424366
5.770000 -7.057932     -6.777935	25.710171	-6.557932	-6.277935	26.210171
5.780000 -7.029932     -6.871770	25.504662	-6.529932	-6.371770	26.004662
5.790000 -7.014116     -6.978473	25.309319	-6.514116	-6.478473	25.809319
5.800000 -7.010552     -7.097416	25.125569	-6.510552	-6.597416	25.625569
5.810000 -7.019238     -7.227955	24.954797	-6.519238	-6.727955	25.454797
5.820000 -7.040110     -7.369426	24.798347	-6.540110	-6.869426	25.298347
5.830000 -7.073041     -7.521131	24.657526	-6.573041	-7.021131	25.157526
5.840000 -7.117850     -7.682334	24.533609	-6.617850	-7.182334	25.033609
5.850000 -7.174299     -7.852244	24.427832	-6.674299	-7.352244	24.927832
5.860000 -7.242093     -8.029999	24.341395	-6.742093	-7.529999	24.841395
5.870000 -7.320884     -8.214659	24.275454	-6.820884	-7.714659	24.775454
5.880000 -7.410261     -8.405182	24.231113	-6.910261	-7.905182	24.731113
5.890000 -7.509753     -8.600414	24.209411	-7.009753	-8.100414	24.709411
5.900000 -7.618820     -8.799074	24.211311	-7.118820	-8.299074	24.711311
5.910000 -7.736845     -8.999737	24.237675	-7.236845	-8.499737	24.737675
5.920000 -7.863134     -9.200825	24.289249	-7.363134	-8.700825	24.789249
5.930000 -7.996903     -9.400598	24.366628	-7.496903	-8.900598	24.866628
5.940000 -8.137273     -9.597149	24.470232	-7.637273	-9.097149	24.970232
5.950000 -8.283260     -9.788404	24.600270	-7.783260	-9.288404	25.100270
5.960000 -8.433775     -9.972129	24.756702	-7.933775	-9.472129	25.256702
5.970000 -8.587610     -10.145940	24.939201	-8.087610	-9.645940	25.439201
5.980000 -8.743443     -10.307330	25.147112	-8.243443	-9.807330	25.647112
5.990000 -8.899832     -10.453697	25.379414	-8.399832	-9.953697	25.879414
6.000000 -9.055218     -10.582388	25.634683	-8.555218	-10.082388	26.134683
6.010000 -9.207935     -10.690749	25.911059	-8.707935	-10.190749	26.411059
6.020000 -9.356217     -10.776190	26.206222	-8.856217	-10.276190	26.706222
6.030000 -9.498214     -10.836258	26.517380	-8.998214	-10.336258	27.017380
6.040000 -9.632018     -10.868717	26.841269	-9.132018	-10.368717	27.341269
6.050000 -9.755688     -10.871639	27.174168	-9.255688	-10.371639	27.674168
6.060000 -9.867283     -10.843489	27.511938	-9.367283	-10.343489	28.011938
6.070000 -9.964904     -10.783212	27.850079	-9.464904	-10.283212	28.350079
6.080000 -10.046735     -10.690319	28.183803	-9.546735	-10.190319	28.683803
6.090000 -10.111093     -10.564950	28.508142	-9.611093	-10.064950	29.008142
6.100000 -10.156479     -10.407922	28.818058	-9.656479	-9.907922	29.318058
6.110000 -10.181623     -10.220757	29.108576	-9.681623	-9.720757	29.608576
6.120000 -10.185537     -10.005678	29.374926	-9.685537	-9.505678	29.874926
6.130000 -10.167551     -9.765578	29.612685	-9.667551	-9.265578	30.112685
6.140000 -10.127353     -9.503951	29.817908	-9.627353	-9.003951	30.317908
6.150000 -10.065013     -9.224806	29.987250	-9.565013	-8.724806	30.487250
6.160000 -9.980992     -8.932541	30.118067	-9.480992	-8.432541	30.618067
6.170000 -9.876147     -8.631811	30.208483	-9.376147	-8.131811	30.708483
6.180000 -9.751714     -8.327380	30.257428	-9.251714	-7.827380	30.757428
6.190000 -9.609280     -8.023968	30.264643	-9.109280	-7.523968	30.764643
6.200000 -9.450749     -7.726113	30.230649	-8.950749	-7.226113	30.730649
6.210000 -9.278286     -7.438039	30.156689	-8.778286	-6.938039	30.656689
6.220000 -9.094261     -7.163555	30.044644	-8.594261	-6.663555	30.544644
6.230000 -8.901190     -6.905974	29.896928	-8.401190	-6.405974	30.396928
6.240000 -8.701669     -6.668065	29.716384	-8.201669	-6.168065	30.216384
6.250000 -8.498308     -6.452030	29.506161	-7.998308	-5.952030	30.006161
6.260000 -8.293680     -6.259512	29.269611	-7.793680	-5.759512	29.769611
6.270000 -8.090264     -6.091619	29.010183	-7.590264	-5.591619	29.510183
6.280000 -7.890399     -5.948977	28.731340	-7.390399	-5.448977	29.231340
6.290000 -7.696257     -5.831781	28.436484	-7.196257	-5.331781	28.936484
6.300000 -7.509809     -5.739870	28.128903	-7.009809	-5.239870	28.628903
6.310000 -7.332815     -5.672791	27.811727	-6.832815	-5.172791	28.311727
6.320000 -7.166813     -5.629869	27.487911	-6.666813	-5.129869	27.987911
6.330000 -7.013119     -5.610271	27.160214	-6.513119	-5.110271	27.660214
6.340000 -6.872834     -5.613063	26.831208	-6.372834	-5.113063	27.331208
6.350000 -6.746857     -5.637262	26.503274	-6.246857	-5.137262	27.003274
6.360000 -6.635897     -5.681871	26.178625	-6.135897	-5.181871	26.678625
6.370000 -6.540495     -5.745917	25.859317	-6.040495	-5.245917	26.359317
6.380000 -6.461037     -5.828469	25.547270	-5.961037	-5.328469	26.047270
6.390000 -6.397780     -5.928656	25.244292	-5.897780	-5.428656	25.744292
6.400000 -6.350868     -6.045674	24.952097	-5.850868	-5.545674	25.452097
6.410000 -6.320348     -6.178785	24.672324	-5.820348	-5.678785	25.172324
6.420000 -6.306192     -6.327318	24.406560	-5.806192	-5.827318	24.906560
6.430000 -6.308305     -6.490654	24.156359	-5.808305	-5.990654	24.656359
6.440000 -6.326540     -6.668216	23.923250	-5.826540	-6.168216	24.423250
6.450000 -6.360707     -6.859451	23.708759	-5.860707	-6.359451	24.208759
6.460000 -6.410582     -7.063810	23.514415	-5.910582	-6.563810	24.014415
6.470000 -6.475905     -7.280724	23.341763	-5.975905	-6.780724	23.841763
6.480000 -6.556387     -7.509580	23.192365	-6.056387	-7.009580	23.692365
6.490000 -6.651706     -7.749691	23.067805	-6.151706	-7.249691	23.567805
6.500000 -6.761504     -8.000269	22.969688	-6.261504	-7.500269	23.469688
6.510000 -6.885381     -8.260391	22.899633	-6.385381	-7.760391	23.399633
6.520000 -7.022882     -8.528967	22.859262	-6.522882	-8.028967	23.359262
6.530000 -7.173490     -8.804705	22.850185	-6.673490	-8.304705	23.350185
6.540000 -7.336612     -9.086080	22.873975	-6.836612	-8.586080	23.373975
6.550000 -7.511559     -9.371296	22.932138	-7.011559	-8.871296	23.432138
6.560000 -7.697532     -9.658258	23.026073	-7.197532	-9.158258	23.526073
6.570000 -7.893605     -9.944545	23.157027	-7.393605	-9.444545	23.657027
6.580000 -8.098699     -10.227385	23.326033	-7.598699	-9.727385	23.826033
6.590000 -8.311568     -10.503641	23.533846	-7.811568	-10.003641	24.033846
6.600000 -8.530775     -10.769812	23.780863	-8.030775	-10.269812	24.280863
6.610000 -8.754679     -11.022039	24.067041	-8.254679	-10.522039	24.567041
6.620000 -8.981415     -11.256137	24.391801	-8.481415	-10.756137	24.891801
6.630000 -9.208887     -11.467643	24.753940	-8.708887	-10.967643	25.253940
6.640000 -9.434763     -11.651892	25.151527	-8.934763	-11.151892	25.651527
6.650000 -9.656476     -11.804120	25.581825	-9.156476	-11.304120	26.081825
6.660000 -9.871240     -11.919589	26.041211	-9.371240	-11.419589	26.541211
6.670000 -10.076075     -11.993750	26.525126	-9.576075	-11.493750	27.025126
6.680000 -10.267843     -12.022422	27.028057	-9.767843	-11.522422	27.528057
6.690000 -10.443300     -12.001996	27.543554	-9.943300	-11.501996	28.043554
6.700000 -10.599170     -11.929644	28.064300	-10.099170	-11.429644	28.564300
6.710000 -10.732217     -11.803532	28.582232	-10.232217	-11.303532	29.082232
6.720000 -10.839349     -11.623010	29.088726	-10.339349	-11.123010	29.588726
6.730000 -10.917715     -11.388770	29.574824	-10.417715	-10.888770	30.074824
6.740000 -10.964820     -11.102947	30.031527	-10.464820	-10.602947	30.531527
6.750000 -10.978633     -10.769164	30.450107	-10.478633	-10.269164	30.950107
6.760000 -10.957686     -10.392484	30.822441	-10.457686	-9.892484	31.322441
6.770000 -10.901166     -9.979285	31.141340	-10.401166	-9.479285	31.641340
6.780000 -10.808978     -9.537050	31.400839	-10.308978	-9.037050	31.900839
6.790000 -10.681785     -9.074083	31.596434	-10.181785	-8.574083	32.096434
6.800000 -10.521015     -8.599179	31.725243	-10.021015	-8.099179	32.225243
6.810000 -10.328831     -8.121254	31.786072	-9.828831	-7.621254	32.286072
6.820000 -10.108074     -7.648984	31.779394	-9.608074	-7.148984	32.279394
6.830000 -9.862165     -7.190471	31.707227	-9.362165	-6.690471	32.207227
6.840000 -9.594995     -6.752953	31.572950	-9.094995	-6.252953	32.072950
6.850000 -9.310791     -6.342599	31.381056	-8.810791	-5.842599	31.881056
6.860000 -9.013972     -5.964370	31.136866	-8.513972	-5.464370	31.636866
6.870000 -8.709012     -5.621970	30.846252	-8.209012	-5.121970	31.346252
6.880000 -8.400308     -5.317870	30.515359	-7.900308	-4.817870	31.015359
6.890000 -8.092064     -5.053394	30.150368	-7.592064	-4.553394	30.650368
6.900000 -7.788197     -4.828850	29.757292	-7.288197	-4.328850	30.257292
6.910000 -7.492262     -4.643701	29.341829	-6.992262	-4.143701	29.841829
6.920000 -7.207406     -4.496730	28.909254	-6.707406	-3.996730	29.409254
6.930000 -6.936338     -4.386229	28.464366	-6.436338	-3.886229	28.964366
6.940000 -6.681327     -4.310157	28.011457	-6.181327	-3.810157	28.511457
6.950000 -6.444210     -4.266290	27.554328	-5.944210	-3.766290	28.054328
6.960000 -6.226418     -4.252347	27.096312	-5.726418	-3.752347	27.596312
6.970000 -6.029011     -4.266091	26.640319	-5.529011	-3.766091	27.140319
6.980000 -5.852719     -4.305405	26.188889	-5.352719	-3.805405	26.688889
6.990000 -5.697988     -4.368351	25.744248	-5.197988	-3.868351	26.244248
7.000000 -5.565024     -4.453200	25.308359	-5.065024	-3.953200	25.808359
7.010000 -5.453842     -4.558458	24.882979	-4.953842	-4.058458	25.382979
7.020000 -5.364303     -4.682871	24.469702	-4.864303	-4.182871	24.969702
7.030000 -5.296160     -4.825418	24.070012	-4.796160	-4.325418	24.570012
7.040000 -5.249086     -4.985302	23.685311	-4.749086	-4.485302	24.185311
7.050000 -5.222707     -5.161931	23.316965	-4.722707	-4.661931	23.816965
7.060000 -5.216630     -5.354893	22.966326	-4.716630	-4.854893	23.466326
7.070000 -5.230456     -5.563932	22.634767	-4.730456	-5.063932	23.134767
7.080000 -5.263804     -5.788919	22.323701	-4.763804	-5.288919	22.823701
7.090000 -5.316315     -6.029819	22.034608	-4.816315	-5.529819	22.534608
7.100000 -5.387666     -6.286660	21.769051	-4.887666	-5.786660	22.269051
7.110000 -5.477565     -6.559496	21.528699	-4.977565	-6.059496	22.028699
7.120000 -5.585758     -6.848371	21.315336	-5.085758	-6.348371	21.815336
7.130000 -5.712019     -7.153276	21.130882	-5.212019	-6.653276	21.630882
7.140000 -5.856145     -7.474109	20.977397	-5.356145	-6.974109	21.477397
7.150000 -6.017941     -7.810621	20.857093	-5.517941	-7.310621	21.357093
7.160000 -6.197209     -8.162371	20.772333	-5.697209	-7.662371	21.272333
7.170000 -6.393726     -8.528661	20.725628	-5.893726	-8.028661	21.225628
7.180000 -6.607219     -8.908478	20.719625	-6.107219	-8.408478	21.219625
7.190000 -6.837345     -9.300424	20.757086	-6.337345	-8.800424	21.257086
7.200000 -7.083653     -9.702642	20.840849	-6.583653	-9.202642	21.340849
7.210000 -7.345552     -10.112745	20.973784	-6.845552	-9.612745	21.473784
7.220000 -7.622271     -10.527732	21.158719	-7.122271	-10.027732	21.658719
7.230000 -7.912817     -10.943916	21.398349	-7.412817	-10.443916	21.898349
7.240000 -8.215927     -11.356853	21.695125	-7.715927	-10.856853	22.195125
7.250000 -8.530020     -11.761289	22.051105	-8.030020	-11.261289	22.551105
7.260000 -8.853147     -12.151118	22.467786	-8.353147	-11.651118	22.967786
7.270000 -9.182944     -12.519381	22.945899	-8.682944	-12.019381	23.445899
7.280000 -9.516588     -12.858303	23.485186	-9.016588	-12.358303	23.985186
7.290000 -9.850759     -13.159376	24.084152	-9.350759	-12.659376	24.584152
7.300000 -10.181621     -13.413523	24.739812	-9.681621	-12.913523	25.239812
7.310000 -10.504811     -13.611328	25.447447	-10.004811	-13.111328	25.947447
7.320000 -10.815463     -13.743355	26.200389	-10.315463	-13.243355	26.700389
7.330000 -11.108252     -13.800558	26.989866	-10.608252	-13.300558	27.489866
7.340000 -11.377483     -13.774761	27.804937	-10.877483	-13.274761	28.304937
7.350000 -11.617210     -13.659206	28.632546	-11.117210	-13.159206	29.132546
7.360000 -11.821410     -13.449130	29.457739	-11.321410	-12.949130	29.957739
